datetime,tension_raw,tension_log,tension_mean,tension_std,pizza_z
2019-06-16,2016.32,7.6095251768329675,8.32770081352333,0.5594940774717261,-1.283616155394703
2019-06-17,6881.218199999999,8.836696291754253,8.318281976976191,0.5481078402402161,0.9458253955113265
2019-06-18,9650.2285,9.17484049192983,8.320181119495311,0.5510786575099361,1.5508845439529817
2019-06-19,5606.7483999999995,8.63190456322867,8.285068181729336,0.49386939170455657,0.7022836145043349
2020-06-14,1979.8961000000002,7.591304597064638,8.237124820186276,0.493726903756065,-1.3080515123006498
2020-06-15,4055.8848,8.308170667437258,8.228674005627964,0.4902787096262456,0.16214585754681657
2020-06-16,6468.5004,8.774854166584586,8.255342694223339,0.49919408564144974,1.0407003754735789
2020-06-17,6838.1286,8.830415604840006,8.285738045153328,0.5076059946942505,1.0730321654588744
2020-06-18,4039.866,8.304214304419782,8.28812038983754,0.5075277850448512,0.03171041085133944
2020-06-19,4527.7856,8.418209103067156,8.281356014014191,0.5043641928356497,0.27133783681895696
2020-06-20,2272.0108999999998,7.728860619265594,8.240913600203232,0.5015356851137008,-1.0209701844476975
2020-06-21,2475.168,7.814467482875869,8.216517294810467,0.5051896961925525,-0.7958392955452475
2020-06-22,2901.5735999999997,7.973353070701026,8.205195144099685,0.5070223082176845,-0.4572620763248945
2020-06-23,2512.125,7.829282277651538,8.2033864521637,0.5083142950947359,-0.7359702021412544
2020-06-24,4056.6519,8.308359735533353,8.241846733281683,0.47145701755525754,0.14107967380902087
2020-06-25,3120.3622,8.046024788084464,8.25146754765783,0.4643065525829004,-0.4424722382884841
2020-06-26,3026.3750999999997,8.015451219415207,8.256421209009156,0.4608879484259709,-0.5228385563495699
2020-06-27,1704.2387999999999,7.4414604385613465,8.220519879822756,0.4840854112747145,-1.6093429446881224
2020-06-28,3315.936,8.106796744217649,8.214548335605661,0.48443242370630685,-0.22242852896514304
2020-06-29,2133.168,7.66583215416133,8.184675523045154,0.491766930154438,-1.0550594947913294
2020-06-30,2722.2594,7.9095847507146075,8.189458847415706,0.4882800896628345,-0.573183512140247
2020-07-01,2050.1855,7.626173197668604,8.186085184119817,0.49195181942980043,-1.1381439489342309
2020-07-02,4565.2056,8.426437854547299,8.212169934078661,0.48431111397197213,0.4424179298950339
2020-07-03,7187.1189,8.880184789224627,8.211623983856668,0.48352028959011617,1.3826944179213296
2020-07-04,1726.465,7.454410294944537,8.177823724215587,0.5025111036231388,-1.4395969045364179
2020-07-05,1267.7095000000002,7.14575552109834,8.109047217435798,0.5074276379981658,-1.8983823982030317
2020-07-06,2938.9100000000003,7.986134247619265,8.10230084962098,0.5077734610011535,-0.22877643461844913
2020-07-07,2143.3676,7.670599962717806,8.08961800414863,0.5141520171997845,-0.8149691675098598
2020-07-08,3019.6396999999997,8.013223909130026,8.104035816016381,0.505782799814698,-0.1795472422542351
2020-07-09,2768.3116,7.926354048439612,8.071523593040858,0.4858067243983906,-0.2988216039640453
2020-07-10,2345.2023,7.760553257379724,8.021013334664069,0.43801653276593333,-0.5946352655677716
2020-07-11,2343.1702,7.75968675898236,7.989862698798128,0.42374487376618847,-0.543194629754444
2020-07-12,953.942,6.861650605652114,7.963803627676254,0.46916443648853196,-2.349182794572452
2020-07-13,1282.176,7.157093533695447,7.922693730042617,0.4879277459826237,-1.5690851824901868
2020-07-14,2501.268,7.824952799599082,7.8887686812217055,0.4586265539920168,-0.13914563181558515
2020-07-15,1655.3339,7.412361945055304,7.838123907657967,0.4280698271060317,-0.9946086727976811
2020-07-16,3415.8500000000004,8.136474352995462,7.832133195107098,0.4224421864529529,0.7204326832122813
2020-07-17,2924.64,7.981268539150784,7.816528174967227,0.4078074953819132,0.40396600368827545
2020-07-18,2901.145,7.973205397736903,7.825254774198345,0.40847582963432955,0.3622016599391078
2020-07-19,2645.1767999999997,7.880871160280935,7.827626334105669,0.4086036261022289,0.13030923558653124
2020-07-20,2453.259,7.805580161673984,7.821634444497561,0.407616441138583,-0.039385758775413025
2020-07-21,1930.5351999999998,7.566070406118378,7.812234020514234,0.4104587130636275,-0.599728076323469
2020-07-22,1659.0312,7.414591676354685,7.780313732686424,0.405166219368605,-0.9026469603059849
2020-07-23,2171.6,7.68367988599965,7.767372843326252,0.40214045978284885,-0.2081187189465972
2020-07-24,1935.3034999999998,7.56853602207886,7.751411586278526,0.4007963141189171,-0.45628055388105965
2020-07-25,1718.679,7.449892924483367,7.7517127464900275,0.40055788669451103,-0.7534986378556706
2020-07-26,1611.2373999999998,7.385378182694806,7.72594779786421,0.40007350301649985,-0.8512676110803519
2020-07-27,2372.8401,7.772264218225533,7.729748943009361,0.39998678531332565,0.10629169956919345
2020-07-28,3754.5134,8.230980279219821,7.74122735474169,0.4098291148824513,1.1950174028475364
